2 0.00043366621648754933
3 0.0008673324329749876
4 0.0017346648659503083
5 0.0034693297319006167
6 0.006938659463801011
7 0.013877318927602467
8 0.027754637855204822
9 0.0555092757104092
10 0.11101855142080652
11 0.22201474983329317
12 0.4280526675482903
13 0.6638934783082817
14 0.8237547180335866
15 0.9107754415378437
16 0.9552473716587314
17 0.97760605919597
