3,0.0003285624790621
4,0.0006571249581242
5,0.001314249916248511
6,0.002628499832497022
7,0.005256999664994155
8,0.01051399932998831
9,0.02102799865997651
10,0.04205599731995313
11,0.08411199463990626
12,0.16822390257606734
13,0.3339487722892951
14,0.5754682149769237
15,0.7701696687608383
16,0.8825972814983187
17,0.9409774232718505
